,Name ,player_positions,overall,potential,age,value_eur,wage_eur,club_contract_valid_until,pace,passing,dribbling,defending,attacking_crossing,attacking_short_passing,skill_dribbling,skill_curve,skill_long_passing,movement_acceleration,movement_sprint_speed,defending_marking_awareness,defending_sliding_tackle,defending_standing_tackle,power_stamina,height_cm
16596,P. Kirk,LB,58,64,23,300000.0,500.0,2021.0,61,47,54,54,53,51,50,46,47,63,59,55,54,55,71,175
13511,K. Wallace,"LB, CDM, CB",62,65,26,475000.0,1000.0,2022.0,61,56,61,59,59,60,61,51,48,64,58,58,58,59,68,186
11845,K. Smith,"RB, LB",64,64,29,525000.0,2000.0,2023.0,61,48,59,63,48,60,58,34,50,62,60,62,65,67,73,180
19191,S. Fernandes,LB,48,59,22,100000.0,500.0,2022.0,61,33,43,46,35,34,43,29,30,66,57,45,48,50,60,168
11967,I. Vidaurre,"LB, CDM",64,64,34,210000.0,500.0,2021.0,61,59,51,64,55,68,48,36,65,57,64,65,64,68,69,176
6349,A. Oliveros,"LB, CB",69,78,22,3000000.0,6000.0,2025.0,61,63,66,68,73,64,68,69,58,64,59,74,66,64,69,183
19007,Nie Meng,LB,50,58,23,100000.0,2000.0,2021.0,61,34,34,49,40,32,27,28,30,62,61,46,50,50,62,174
19119,S. Mandi,LB,49,60,19,100000.0,500.0,2023.0,61,30,42,48,32,26,43,34,27,63,59,49,51,48,62,174
17318,K. Hansen,"LB, CB",57,68,19,325000.0,500.0,2024.0,61,46,49,57,42,53,44,42,50,60,62,60,52,58,57,184
14899,J. Bagan,"LWB, LB",61,75,19,750000.0,3000.0,2023.0,61,47,47,60,49,56,36,40,44,63,60,56,58,64,67,193
15066,L. Goge,"LB, LM",61,61,29,300000.0,2000.0,2022.0,61,51,56,59,56,54,55,41,47,58,64,55,62,64,63,178
3792,M. Brizuela,"CB, LB",72,76,24,3000000.0,9000.0,2023.0,61,56,55,70,60,70,52,29,50,60,62,68,73,72,77,181
11940,T. Datković,"CB, LB",64,67,27,675000.0,2000.0,2022.0,62,42,38,64,33,56,23,25,43,56,67,65,62,64,49,184
4805,L. Krajnc,"CB, LB",70,71,26,1600000.0,14000.0,2024.0,62,53,60,69,58,65,56,48,61,63,62,70,68,70,65,187
17338,S. Guediri,LB,57,62,23,230000.0,1000.0,2021.0,62,51,58,53,54,55,60,49,42,64,61,51,55,57,60,180
12824,C. Brown,"CB, LWB, LB",63,70,23,900000.0,6000.0,2022.0,62,49,54,63,54,51,50,46,55,62,62,65,63,64,54,185
11670,Z. Medley,"CB, LB",64,73,20,1200000.0,2000.0,2025.0,62,40,49,65,34,48,44,34,42,56,66,65,64,67,62,195
6081,Daniel Mestrança,"LB, LM",69,69,25,1400000.0,6000.0,2024.0,62,59,64,69,60,64,61,65,58,66,59,64,73,68,65,185
18018,Choi Do Yun,LB,55,66,20,275000.0,850.0,2022.0,62,44,46,52,54,42,51,47,40,58,66,53,56,54,60,174
19204,Jiang Wenhao,"CDM, LM, LB",48,58,21,100000.0,2000.0,2022.0,62,39,47,47,33,41,47,33,40,61,62,50,47,49,61,176
18197,J. Furlong,LB,54,73,19,275000.0,4000.0,2022.0,62,44,50,52,49,50,50,38,51,65,60,56,49,51,50,178
15101,Oier Luengo,"CB, LB",61,67,23,475000.0,1000.0,2022.0,62,43,47,61,34,51,42,36,43,61,62,61,61,63,60,185
14985,J. Fuentes,"CB, LB",61,66,24,450000.0,500.0,2025.0,62,53,45,63,61,61,33,42,55,61,62,63,63,62,55,179
13299,H. Tut,"LB, LM",63,63,30,425000.0,3000.0,2022.0,62,51,62,62,57,53,62,53,51,60,63,65,64,65,62,171
15087,T. Sechelmann,"LB, CDM",61,68,22,625000.0,750.0,2023.0,62,53,56,58,58,61,52,48,58,64,60,54,58,62,62,186
5181,C. Zesiger,"CB, LB",70,79,23,3300000.0,8000.0,2023.0,62,47,46,70,43,60,43,29,55,55,68,70,70,71,74,194
18306,Kim Ki Hwan,"LB, CB",54,63,21,230000.0,850.0,2022.0,62,50,56,48,54,49,55,53,48,64,61,46,54,52,57,178
10626,M. Villa,"RB, CB, LB",65,72,24,1400000.0,3000.0,2022.0,62,46,56,66,60,60,55,26,29,64,60,68,67,66,55,184
9983,B. Boulenger,"CB, LB, LM",65,65,31,500000.0,4000.0,2022.0,62,59,60,63,64,61,60,53,62,63,62,64,62,63,70,188
14931,L. Wouters,LB,61,68,22,625000.0,1000.0,2022.0,62,46,51,62,44,57,42,25,49,57,66,62,59,63,58,183
16064,Liu Huan,LB,59,59,32,160000.0,3000.0,2022.0,62,48,53,57,57,50,50,40,51,60,63,55,59,59,56,182
18111,Y. Gurfinkel,"LWB, LM, LB",55,63,23,275000.0,900.0,2024.0,62,40,50,53,46,41,52,33,38,63,61,50,55,58,64,171
13168,T. Siersleben,"CB, LB",63,75,21,1100000.0,7000.0,2023.0,62,47,54,63,48,59,51,27,45,59,64,63,64,67,58,187
3854,M. Suttner,"LB, LM, CB",71,71,34,700000.0,12000.0,2022.0,62,72,70,68,79,72,68,75,68,63,61,70,71,68,68,179
13108,D. Cirkin,LB,63,77,19,1100000.0,1000.0,2024.0,62,50,60,61,59,53,66,50,35,64,60,57,68,62,57,182
19005,Cui Lin,"LB, RB, RM",50,55,23,70000.0,2000.0,2022.0,62,32,44,50,43,26,47,31,27,66,58,50,49,52,57,183
15555,R. Manrique,LB,60,67,22,475000.0,500.0,2022.0,62,50,49,58,55,61,43,30,50,61,63,56,58,63,61,181
16992,A. Vera,"CB, LB",58,78,17,525000.0,500.0,2022.0,62,54,51,55,58,60,48,41,55,61,62,55,52,55,58,185
14153,N. Monzango,"CB, LB",62,72,20,825000.0,850.0,2022.0,62,42,48,64,45,50,39,26,42,69,56,58,73,70,34,184
8281,P. Pfeiffer,"CB, LB",67,78,21,2100000.0,4000.0,2023.0,62,43,52,68,34,61,51,29,45,55,67,67,66,70,55,196
2207,A. Masina,LB,74,75,27,4400000.0,39000.0,2023.0,62,66,68,72,74,69,69,64,68,54,69,69,76,75,75,191
18856,M. Marzouq,"LB, CDM",52,66,19,180000.0,1000.0,2025.0,62,44,49,49,45,48,47,32,44,62,62,47,50,51,53,173
18809,Yang Zihao,LB,52,61,20,170000.0,2000.0,2021.0,62,35,38,50,35,43,35,25,26,59,65,44,54,54,62,180
4102,I. Sylla,"LWB, LB",71,71,27,1800000.0,5000.0,2023.0,62,67,66,65,71,70,69,71,64,57,66,61,67,66,87,180
8606,M. John,"LWB, LM, LB",67,79,19,2300000.0,5000.0,2024.0,62,64,71,58,67,69,73,54,64,64,61,60,57,61,66,184
18842,F. Hoxha,LB,52,64,20,180000.0,1000.0,2022.0,62,43,49,50,49,40,49,40,39,62,62,50,52,51,54,177
16966,A. Akurugu,LB,58,73,19,475000.0,2000.0,2022.0,63,43,48,55,56,49,46,29,31,62,64,50,58,55,60,174
12192,H. Bilazer,"RB, LB",64,67,26,700000.0,3000.0,2022.0,63,56,65,61,64,62,65,56,53,61,64,62,63,66,64,170
17255,D. Neil,"CDM, LB",57,68,19,325000.0,1000.0,2023.0,63,53,57,53,44,59,58,43,57,63,63,53,51,54,67,180
17260,A. Padula,"LB, RB",57,59,25,190000.0,2000.0,2023.0,63,43,54,54,45,49,56,30,39,65,62,48,61,62,66,183
12267,O. Bagüí,"LB, CB",63,63,38,110000.0,500.0,2021.0,63,56,59,62,65,60,57,56,45,65,62,65,54,60,67,173
17656,V. Lunddal,"RB, LB",56,68,19,325000.0,500.0,2024.0,63,42,48,54,40,48,48,27,42,64,62,48,56,59,62,191
17254,M. Xantippe,"CB, LB",57,73,19,400000.0,550.0,2022.0,63,49,47,59,59,53,36,34,46,62,64,53,64,65,48,183
12224,Filipe Relvas,"LB, CB",64,72,21,1300000.0,1000.0,2022.0,63,47,52,65,54,55,50,42,52,57,67,63,64,68,63,192
11431,J. Zampiery,"RB, LB",64,64,31,425000.0,500.0,2021.0,63,53,51,60,62,64,46,22,61,65,61,62,67,66,83,171
13133,C. Pastina,"CB, LB",63,75,20,1100000.0,2000.0,2025.0,63,50,53,63,56,54,51,51,49,62,63,64,62,63,48,185
12673,T. Rocha,"CM, LB, CDM",63,63,27,500000.0,2000.0,2021.0,63,59,64,61,53,62,64,50,58,61,65,58,56,64,73,175
17787,J. Schröder,LB,56,73,18,350000.0,1000.0,2023.0,63,47,53,53,52,51,53,45,41,62,64,54,49,52,61,182
6580,G. Bussmann,LB,68,68,30,1000000.0,4000.0,2022.0,63,59,63,67,66,61,61,51,60,65,62,65,68,65,67,184
17795,O. Dodgson,"LB, LM",56,68,18,325000.0,1000.0,2022.0,63,47,55,52,57,48,56,44,40,65,61,49,52,56,63,178
5712,M. Fox,"LWB, LB, CB",69,70,27,1500000.0,12000.0,2023.0,63,58,61,68,67,64,58,57,57,66,61,68,68,70,74,185
7205,S. Gómez,"CDM, CM, LB",68,73,25,1600000.0,1000.0,2023.0,63,59,65,64,40,72,63,38,66,62,63,71,62,68,81,172
1983,E. Pieters,"LB, LM",74,74,32,2900000.0,27000.0,2022.0,63,68,69,74,74,71,70,70,64,63,63,74,73,75,74,183
17120,Wu Shaocong,"CB, LB",57,70,21,375000.0,2000.0,2023.0,63,54,55,55,56,56,55,53,56,65,62,55,55,53,65,192
18016,O. Zandén,LB,55,72,19,325000.0,500.0,2024.0,63,51,49,52,49,57,51,55,55,69,58,54,50,52,58,179
5502,A. Skúlason,"LWB, LB, LM",69,69,34,500000.0,4000.0,2022.0,63,68,66,65,68,68,64,66,67,65,62,72,62,64,71,170
12998,A. Stanilewicz,"CM, LB",63,75,21,1200000.0,2000.0,2022.0,63,62,66,51,46,73,70,50,72,64,63,42,54,57,58,181
11119,R. Vikstøl,"LB, CB",64,64,32,400000.0,1000.0,2021.0,63,53,60,60,59,56,58,37,46,62,63,58,59,59,74,185
17015,R. Donelon,"LB, LM",57,60,25,200000.0,500.0,2021.0,63,55,56,52,57,54,55,59,52,66,60,55,53,51,70,171
18308,H. Araúz,LB,54,68,20,250000.0,500.0,2021.0,63,47,54,47,51,53,56,28,51,66,60,41,51,53,60,175
691,A. Kolarov,"LB, CB",78,78,35,4300000.0,55000.0,2022.0,63,79,74,79,85,78,76,85,77,62,63,76,79,80,67,187
4726,G. Cunningham,"LWB, LB",70,70,30,1400000.0,17000.0,2023.0,63,64,68,68,70,68,68,47,67,60,65,70,67,68,69,183
7861,C. Mafla,"LB, CB",67,67,28,925000.0,3000.0,2021.0,63,51,62,67,59,60,64,38,40,57,68,64,70,68,76,175
750,M. Halstenberg,"CB, LB",78,78,29,12000000.0,64000.0,2022.0,63,73,71,76,80,77,71,77,62,64,62,76,73,78,82,188
15963,J. Mustoe,LB,59,59,30,190000.0,500.0,2021.0,63,53,57,55,57,56,55,56,54,67,60,55,57,58,58,176
4068,Q. Bernard,"LB, CB",71,71,31,1400000.0,5000.0,2023.0,63,68,64,66,73,69,62,43,69,61,65,62,69,68,92,184
18782,J. Bos,LB,52,69,18,190000.0,500.0,2022.0,63,33,46,48,43,30,47,29,27,66,61,42,52,55,65,170
15531,J. Jiménez,"LB, CB",60,63,26,300000.0,8000.0,2022.0,63,46,52,60,49,55,49,46,38,72,55,58,58,63,62,173
18656,N. Singh,"LB, RB",53,61,21,200000.0,500.0,2024.0,63,35,51,50,47,34,54,32,28,67,60,46,55,54,57,168
15606,B. Çetin,"LB, CB",60,70,21,525000.0,2000.0,2023.0,63,47,57,58,58,45,61,57,37,65,62,54,62,63,58,183
15765,Y. Takagi,"LB, LM",60,66,23,375000.0,700.0,2022.0,63,62,59,54,67,61,61,65,59,66,60,55,55,57,69,176
13514,R. Alborno,"LB, LM",62,62,27,375000.0,500.0,2021.0,63,56,54,59,64,62,49,55,38,63,63,60,62,60,62,183
19127,J. Zoherliana,"RB, LB",49,54,22,70000.0,500.0,2024.0,63,32,41,46,42,31,40,30,20,70,57,45,49,47,58,173
10122,G. Burón,"RB, LB",65,66,27,750000.0,6000.0,2021.0,63,59,65,61,67,65,64,57,60,64,62,63,64,62,71,166
15219,S. Griffin,"LB, LWB",60,60,26,240000.0,600.0,2021.0,63,56,55,56,57,55,52,63,56,62,64,54,55,58,70,180
8977,R. González,"CB, LB",66,66,32,550000.0,1000.0,2021.0,63,58,58,64,64,59,54,61,58,55,70,65,60,61,71,185
3845,Juanma,"CB, LB",71,71,38,325000.0,4000.0,2022.0,63,58,46,70,66,57,41,66,65,61,64,70,70,69,60,186
18358,Y. Ozaki,"CB, LB, RB",54,72,17,250000.0,500.0,2023.0,63,36,36,55,31,45,31,29,30,60,65,55,53,58,58,185
16235,E. Topçu,"LB, CDM",59,71,20,525000.0,2000.0,2024.0,63,38,57,57,53,33,66,37,27,66,60,50,66,61,62,188
8807,J. Morrow,"LB, LWB, LM",66,66,33,450000.0,2000.0,2021.0,63,64,64,64,66,68,64,65,59,61,65,64,65,66,64,175
14784,F. Blake-Tracy,LB,61,64,25,400000.0,1000.0,2023.0,63,51,59,57,58,56,59,35,44,66,61,57,57,58,64,183
15592,S. Reyes,"CB, LB",60,65,24,325000.0,500.0,2021.0,64,46,39,62,53,59,29,28,34,65,63,65,55,61,66,189
12399,S. Kavanagh,"LWB, LM, LB",63,64,27,500000.0,850.0,2021.0,64,63,63,58,63,63,61,64,59,62,66,59,61,62,60,175
16750,J. Sterner,"CM, LB, RB",58,70,19,475000.0,2000.0,2022.0,64,60,62,53,58,66,62,50,57,66,63,50,54,58,55,180
17611,S. Roughan,LB,56,75,18,350000.0,550.0,2023.0,64,44,41,54,41,52,27,27,46,63,64,53,55,56,59,183
6897,S. Bastoni,LB,68,72,24,1600000.0,6000.0,2025.0,64,67,68,65,68,70,67,59,67,62,66,60,68,71,62,181
14403,R. Milsom,"LB, CM",61,61,34,120000.0,2000.0,2022.0,64,58,59,57,60,58,57,56,56,62,65,56,56,59,72,179
16875,D. Wolfe,"LB, LW, RW",58,71,19,475000.0,500.0,2023.0,64,49,57,53,55,57,57,39,40,65,63,49,57,59,63,185
6516,Park Joo Ho,"LB, CDM",68,68,34,450000.0,2000.0,2021.0,64,66,68,65,65,66,65,70,64,67,62,64,67,68,68,175
17265,J. Chávez,"LB, RB",57,71,19,375000.0,500.0,2025.0,64,46,50,52,57,55,45,28,40,62,65,49,54,55,60,182
12432,J. Clisby,"LB, LWB",63,63,29,425000.0,1000.0,2023.0,64,58,55,58,68,55,51,49,51,60,68,60,58,57,75,180
15109,Barba,LB,61,70,22,700000.0,2000.0,2022.0,64,50,61,59,60,54,63,40,46,66,63,60,61,58,60,169
14957,F. Parisi,"LB, LM, CDM",61,78,20,825000.0,5000.0,2023.0,64,55,61,55,64,60,63,60,44,62,65,49,61,63,68,178
14676,A. Angulo,"CB, LB",61,67,25,450000.0,500.0,2024.0,64,37,44,63,24,54,35,21,29,65,64,70,60,62,65,187
11442,J. Ramos,LB,64,68,24,775000.0,500.0,2023.0,64,53,65,60,65,56,64,41,45,65,63,60,61,64,63,179
8929,S. Grether,"RB, LB, CDM",66,66,29,750000.0,5000.0,2022.0,64,60,61,64,65,61,59,43,61,67,62,66,62,66,74,179
17445,J. Gorman,"LB, CB",56,57,26,150000.0,550.0,2021.0,64,41,49,53,46,47,49,28,36,61,67,50,56,56,61,184
1694,W. Tesillo,"CB, LB",75,75,31,3800000.0,21000.0,2022.0,64,61,68,77,72,74,68,30,68,61,66,72,79,80,73,184
12062,I. Burnea,"CB, LB",64,65,28,550000.0,2000.0,2022.0,64,54,49,66,62,61,51,26,54,62,66,66,62,66,59,181
17363,A. Stanley,LB,57,66,21,350000.0,900.0,2021.0,64,42,49,54,46,48,52,29,34,66,63,54,58,54,61,180
6199,N. Ferguson,"RB, LB",69,77,20,2900000.0,15000.0,2023.0,64,54,64,68,58,66,64,30,56,57,70,67,71,70,70,178
4062,F. Holland,"LB, LWB",71,71,30,1600000.0,10000.0,2022.0,64,61,69,69,68,64,66,64,64,75,55,68,72,74,80,172
12317,J. Granados,"LB, LM, CB",63,63,34,180000.0,500.0,2021.0,64,50,52,61,63,58,40,31,35,60,67,66,56,59,68,181
15516,A. Castillo,LB,60,69,22,525000.0,1000.0,2022.0,64,43,54,59,58,40,59,39,29,66,63,60,60,60,67,175
2085,P. Dummett,"CB, LB",74,74,29,3500000.0,32000.0,2022.0,64,63,67,76,63,71,65,54,68,65,64,77,80,76,67,183
16908,R. Thorkelsson,"CB, LB",58,72,19,450000.0,650.0,2023.0,64,40,43,57,28,50,40,32,52,62,66,55,56,59,64,188
17315,M. Bolaños,LB,57,57,29,140000.0,500.0,2025.0,64,49,53,53,58,54,50,37,51,63,64,55,51,54,68,169
4183,G. Silva,"CB, LB",71,74,27,2100000.0,5000.0,2022.0,64,68,66,72,76,68,65,71,67,69,59,71,71,73,75,185
2039,N. Viergever,"CB, LB",74,74,31,2900000.0,20000.0,2023.0,64,65,67,74,62,72,65,52,68,61,66,76,76,73,77,183
16985,Heron,LB,58,68,20,425000.0,1000.0,2025.0,64,50,53,54,55,55,52,45,47,61,66,52,54,56,61,186
3911,B. Oczipka,"LB, LWB, CB",71,71,32,1300000.0,17000.0,2024.0,64,70,64,68,75,70,61,61,68,55,71,66,70,71,75,185
17118,Luo Yi,"LB, RB",57,57,34,60000.0,2000.0,2021.0,64,54,56,52,56,57,55,40,54,61,66,53,52,53,56,175
9221,F. Cobos,LB,66,66,28,775000.0,5000.0,2022.0,64,54,65,63,59,62,65,44,34,69,60,60,69,70,69,178
2049,Javi López,"RB, LB",74,74,35,1300000.0,3000.0,2022.0,64,70,69,70,73,76,68,67,64,63,64,60,79,75,72,179
8701,S. Jamieson,LB,66,66,32,600000.0,4000.0,2023.0,64,61,61,63,63,60,59,70,57,69,60,61,64,65,89,177
15475,A. Van Hoorenbeeck,"LB, CB, RB",60,69,22,525000.0,2000.0,2022.0,64,49,51,57,59,56,46,26,51,58,69,48,64,65,64,187
17583,I. Vázquez,LB,56,66,20,300000.0,1000.0,2021.0,64,44,61,52,45,46,62,57,44,64,64,49,55,54,52,174
17330,V. Kongsro,LB,57,66,22,350000.0,750.0,2024.0,64,45,52,54,51,51,52,32,37,63,64,52,57,59,61,183
15419,A. López,"LB, LM",60,65,24,350000.0,5000.0,2022.0,64,58,67,56,62,62,70,48,57,70,59,55,56,60,60,172
9993,S. Auer,"CDM, RB, LB",65,65,30,600000.0,3000.0,2022.0,64,59,65,64,63,63,63,51,58,67,62,65,64,65,75,176
5479,L. Licht,"LB, LWB, LM",69,69,40,2850451.813201148,5000.0,2021.0,64,65,72,68,80,52,76,73,71,59,68,69,69,71,64,174
13065,H. Nakamura,"RB, LB",63,68,23,675000.0,2000.0,2022.0,64,47,56,60,59,56,54,27,47,62,66,57,61,65,70,177
4754,B. Douglas,LB,70,70,31,1200000.0,6000.0,2023.0,64,72,67,68,75,72,64,82,68,63,65,69,67,69,66,177
10815,R. Abascal,"CB, LB",65,67,27,750000.0,4000.0,2024.0,64,49,54,63,48,53,48,41,59,61,66,62,59,63,68,187
10657,M. Naderi,"LB, CB, CDM",65,71,24,1100000.0,3000.0,2022.0,64,51,48,63,62,52,34,31,54,62,66,62,63,65,73,188
18442,R. Hannam,LB,53,69,20,240000.0,5000.0,2023.0,64,44,51,49,52,47,49,38,39,68,61,48,52,54,48,178
18159,Yan Zihao,"LB, LWB",54,57,26,130000.0,1000.0,2021.0,64,31,50,51,43,28,50,30,23,63,65,52,55,55,81,178
11782,M. Awoudja,"CB, LB",64,73,23,1200000.0,5000.0,2022.0,64,48,42,61,29,62,34,28,55,59,68,55,66,65,61,188
7739,A. Corryn,"LB, CDM",67,68,27,1100000.0,4000.0,2022.0,64,60,65,66,59,67,63,38,65,65,63,67,64,67,70,177
18142,Sun Kai,LB,54,54,30,90000.0,1000.0,2022.0,64,45,48,47,48,48,42,51,46,65,64,46,47,46,75,178
16251,E. Kaplan,"LB, RB",59,72,20,525000.0,4000.0,2023.0,64,39,58,58,56,37,66,37,29,64,64,48,64,69,59,180
13331,V. Barco,LB,63,83,16,1300000.0,500.0,2023.0,64,54,64,58,64,59,66,41,58,66,62,53,65,63,62,172
7563,A. Meijers,LB,67,67,33,525000.0,4000.0,2022.0,64,65,68,64,63,64,68,71,65,65,64,64,65,64,71,176
10264,S. McMann,"LWB, LB",65,69,24,950000.0,2000.0,2024.0,64,55,63,61,62,61,62,42,50,66,63,62,61,62,80,183
7504,De la Bella,LB,67,67,35,325000.0,2000.0,2022.0,64,62,65,65,65,63,64,72,64,60,67,64,63,62,69,182
16341,E. Pérez,"LB, CM",59,59,30,190000.0,500.0,2022.0,64,57,57,56,58,60,55,39,57,65,63,60,55,58,61,175
16040,E. Sivertsen,LB,59,59,30,190000.0,750.0,2021.0,64,45,53,59,47,53,49,54,44,62,66,61,57,60,62,179
7493,L. Wallace,"LWB, LB",67,67,33,525000.0,6000.0,2022.0,64,59,66,64,63,65,64,55,57,63,65,60,67,68,69,185
16140,A. Tégar,LB,59,70,20,475000.0,700.0,2024.0,64,48,56,55,55,53,56,33,35,66,62,50,59,58,53,180
18119,B. Greenwood,LB,55,69,18,275000.0,1000.0,2022.0,64,44,50,53,44,52,55,45,45,68,60,50,60,60,56,180
18397,E. Spago,"CB, LB",54,68,19,240000.0,1000.0,2022.0,64,38,32,53,40,40,25,29,39,58,68,50,53,58,71,186
8028,Narcisso Mau,"LB, RB",67,67,21,1100000.0,4000.0,2024.0,64,61,57,63,70,65,45,48,62,64,64,70,72,60,65,177
18721,P. Shrivas,"LB, LM",52,59,24,150000.0,500.0,2022.0,64,40,45,48,51,43,52,34,25,64,64,46,56,53,62,180
15724,M. Gullit,"LB, CB",60,73,20,575000.0,950.0,2023.0,64,47,49,61,55,56,49,30,42,66,62,60,61,65,60,191
14138,A. Seidu,"LB, RB",62,70,21,850000.0,2000.0,2025.0,64,45,58,63,64,49,57,28,31,71,59,65,67,69,37,173
15773,I. Smeulers,LB,60,68,21,525000.0,550.0,2023.0,64,55,62,56,58,59,64,45,59,63,65,54,59,57,54,174
2330,Aarón,"LB, LWB, LM",74,78,24,5500000.0,17000.0,2023.0,64,71,74,71,78,79,73,76,60,72,57,70,71,70,76,178
15798,Ž. Kolmanič,"LB, LM",60,68,21,525000.0,900.0,2022.0,64,54,56,55,65,60,54,53,48,64,64,55,55,62,67,178
14195,Sola,LB,62,74,20,925000.0,1000.0,2022.0,64,49,53,61,60,53,50,47,44,63,64,57,63,64,62,175
12808,O. Steurer,"CB, LB",63,68,26,625000.0,2000.0,2022.0,64,49,46,61,54,58,39,34,45,52,73,60,58,63,59,191
16259,A. Koç,LB,59,65,24,325000.0,2000.0,2024.0,64,36,54,66,43,35,64,37,32,68,60,66,66,74,57,181
3202,M. Le Marchand,"CB, LB",72,72,31,1600000.0,15000.0,2023.0,64,67,66,72,70,72,62,42,74,61,66,71,71,72,63,185
14161,A. Fouda,"LB, RB",62,72,21,850000.0,900.0,2023.0,64,52,57,59,54,61,56,31,53,68,61,56,61,66,64,181
8814,C. Aasbak,LB,66,66,27,825000.0,1000.0,2021.0,65,64,61,62,70,61,59,70,58,67,63,64,59,62,80,187
11042,A. Sández,LB,65,75,20,1500000.0,3000.0,2025.0,65,43,61,63,65,40,63,37,38,65,65,64,71,64,71,181
10103,J. McGhee,"RB, LB, CB",65,68,24,900000.0,2000.0,2023.0,65,57,61,65,56,65,60,38,58,63,66,66,63,65,64,185
18833,L. McFayden,LB,52,63,21,170000.0,3000.0,2022.0,65,36,46,48,51,33,46,33,28,64,65,47,50,51,63,170
10303,Morillas,"LB, CB",65,65,34,250000.0,2000.0,2022.0,65,56,57,64,61,58,54,63,59,64,66,67,63,64,76,186
18834,J. Milambo,LB,52,62,20,170000.0,500.0,2021.0,65,33,45,49,46,29,52,25,27,66,64,42,54,57,61,167
17759,P. Zaidan,LB,56,67,20,300000.0,800.0,2022.0,65,39,53,53,43,45,54,36,29,67,64,53,58,56,67,176
10319,Luis Paezinho,"CB, LB",65,65,25,700000.0,6000.0,2024.0,65,47,42,67,51,53,23,35,45,64,65,72,65,66,36,182
19081,C. Heaney,"LW, LB",50,61,20,100000.0,500.0,2025.0,65,43,53,24,49,42,53,41,36,69,62,23,26,20,49,178
19096,F. Al Suyayfi,LB,50,58,21,100000.0,2000.0,2025.0,65,37,45,48,41,42,44,32,33,64,65,49,43,48,51,179
8898,A. Lazaar,"LB, LM, LWB",66,66,29,750000.0,3000.0,2023.0,65,62,68,65,68,65,68,67,61,67,63,60,68,69,49,184
18364,A. Brown,LB,54,74,19,300000.0,1000.0,2025.0,65,43,52,50,50,47,54,32,31,65,65,47,53,53,58,190
9559,H. Dotson,"CDM, CM, LB",66,72,23,1200000.0,2000.0,2024.0,65,58,64,65,55,67,65,30,64,65,65,66,64,68,75,180
19182,D. Bhagat,LB,48,56,22,100000.0,500.0,2022.0,65,31,41,46,36,32,40,27,25,67,63,48,42,44,58,173
18774,S. Balobaid,LB,52,66,21,190000.0,2000.0,2023.0,65,40,48,49,42,38,46,47,36,66,65,50,55,51,53,168
400,Nacho Monreal,LB,80,80,35,6500000.0,26000.0,2022.0,65,74,74,80,78,77,73,74,70,62,68,77,81,83,69,180
18792,L. Forsberg,"RB, LB",52,66,18,180000.0,500.0,2023.0,65,39,50,46,42,43,51,25,39,67,64,44,51,50,56,176
8870,D. Kempe,"LB, LM",66,66,35,275000.0,2000.0,2022.0,65,58,61,63,60,61,60,57,58,62,68,59,67,65,72,187
7510,Choi Chul Soon,"LB, RB",67,67,34,375000.0,4000.0,2022.0,65,62,63,66,65,62,62,53,59,66,64,67,66,66,72,175
11753,L. Schlüter,"LB, LM",64,64,29,525000.0,2000.0,2022.0,65,60,65,59,66,60,67,67,50,65,65,54,62,65,72,185
1604,M. Rojo,"CB, LB",75,75,31,3800000.0,15000.0,2022.0,65,66,63,74,71,71,61,69,67,64,66,70,74,76,34,186
1513,F. Delph,"CDM, CM, LB",75,75,31,3900000.0,58000.0,2022.0,65,73,75,72,73,76,72,72,74,65,65,70,75,76,67,174
9884,A. Al Zori,"LB, CB",65,65,33,375000.0,8000.0,2022.0,65,55,62,63,65,59,59,41,47,67,64,63,63,64,68,184
11577,K. Demirtaş,"CB, LB",64,66,27,625000.0,3000.0,2024.0,65,52,60,63,58,59,61,51,56,67,64,61,67,62,67,184
9013,Mica Pinto,LB,66,66,28,775000.0,3000.0,2023.0,65,60,67,62,62,66,66,45,64,66,65,63,63,67,76,176
6925,C. Verdonk,LB,68,73,24,1700000.0,3000.0,2022.0,65,67,67,66,65,69,64,74,67,66,64,67,66,69,71,174
17420,J. Robinson,"LB, CB",57,74,20,425000.0,3000.0,2023.0,65,47,48,57,50,50,58,32,47,69,62,56,64,63,59,190
7427,José Fontán,"LB, CB",68,78,21,2600000.0,6000.0,2025.0,65,56,61,71,60,63,59,29,56,65,65,68,73,76,60,185
10033,T. Bartomeús,"RB, LB",65,65,38,160000.0,500.0,2021.0,65,51,58,64,58,56,53,34,51,64,65,61,64,66,67,175
9773,Carlos Domínguez,"CB, LB",66,76,20,1800000.0,4000.0,2022.0,65,49,46,68,50,66,38,26,41,61,69,65,69,71,55,187
10966,M. Ruggeri,"LM, LB",65,78,18,1700000.0,4000.0,2022.0,65,62,64,64,69,68,66,64,58,61,69,64,63,64,68,179
6685,C. Lykogiannis,"LB, LWB, CB",68,68,27,1200000.0,11000.0,2022.0,65,67,66,65,66,71,69,71,68,70,61,62,67,70,63,190
9751,L. Hurtado,"LM, LB, CM",66,66,27,900000.0,500.0,2021.0,65,67,64,62,66,70,65,49,68,63,67,68,55,61,70,178
15467,J. Boyer,LB,60,65,23,350000.0,2000.0,2022.0,65,47,56,56,53,53,53,48,39,68,63,58,59,57,63,176
15444,Ó. Sverrisson,LB,60,60,28,220000.0,1000.0,2022.0,65,46,56,58,43,56,54,46,39,65,65,63,57,60,69,184
