,Name ,player_positions,overall,potential,age,value_eur,wage_eur,club_contract_valid_until,pace,passing,dribbling,defending,attacking_crossing,attacking_short_passing,skill_dribbling,skill_curve,skill_long_passing,movement_acceleration,movement_sprint_speed,defending_marking_awareness,defending_sliding_tackle,defending_standing_tackle,power_stamina,height_cm
14228,J. Tineo,"CB, CDM, RB",62,67,25,525000.0,500.0,2025.0,59,41,42,61,26,59,22,26,40,59,59,59,58,63,56,183
14232,N. Arai,"RB, CB, LB",62,66,24,525000.0,1000.0,2024.0,60,55,58,61,58,61,56,52,56,68,54,60,64,62,54,173
10949,A. Demirbağ,"CB, RB",65,71,23,1000000.0,4000.0,2023.0,60,39,45,67,33,49,40,29,46,58,62,64,67,70,61,185
14333,J. Fedl,"CB, RB, CDM",62,69,22,750000.0,500.0,2023.0,60,39,46,63,28,50,45,21,33,56,63,62,63,64,62,188
7737,B. van Polen,"CB, RB",67,67,35,275000.0,3000.0,2022.0,60,61,66,66,62,69,65,46,70,65,56,66,66,68,65,179
6010,Oh Jae Suk,"RB, LB",69,69,31,1000000.0,3000.0,2022.0,60,58,66,69,65,65,66,31,53,59,61,69,70,71,74,176
5960,Nosberto Vila,"RB, RWB, RM",69,69,25,1400000.0,6000.0,2024.0,60,63,68,68,71,69,65,54,65,59,61,70,68,60,72,176
4700,F. Pisacane,"CB, RB",70,70,35,425000.0,2000.0,2022.0,60,52,62,72,60,63,61,28,50,62,58,72,72,76,59,178
4706,V. Sarı,"CB, RB",70,70,32,1000000.0,10000.0,2024.0,60,60,64,71,68,65,68,54,67,54,64,70,71,73,78,184
12633,Y. Saneto,"CB, RB",63,63,32,300000.0,2000.0,2022.0,60,37,46,64,29,51,36,26,35,62,58,67,60,61,55,179
13988,J. Machado,"CB, RB",62,62,39,70000.0,500.0,2021.0,60,39,35,64,37,55,22,39,24,62,59,64,59,66,59,185
5866,B. Schmitz,"RB, CB",69,72,26,1700000.0,12000.0,2022.0,60,63,64,69,66,68,61,68,53,68,53,69,68,70,68,182
11441,S. Echeverría,"CB, RB",64,64,31,400000.0,500.0,2021.0,60,40,38,67,48,50,35,26,36,60,60,68,64,67,56,183
12028,M. Bogarde,"CB, CDM, RB",64,81,19,1400000.0,4000.0,2024.0,60,50,64,66,25,63,63,33,57,60,60,67,68,68,67,182
11919,H. Akujobi,"RB, CDM",64,72,21,1300000.0,2000.0,2022.0,60,59,62,60,59,67,60,44,62,67,54,56,62,65,70,175
11274,A. Aguirre,"CB, RB",64,66,27,625000.0,500.0,2023.0,60,50,58,64,50,59,55,34,53,61,60,65,62,64,70,182
9163,C. Connolly,"CB, RB",66,71,23,1200000.0,3000.0,2023.0,60,63,64,65,65,66,61,59,63,61,59,64,65,66,69,183
4816,M. Pearson,"CB, RB",70,71,27,1600000.0,6000.0,2024.0,60,50,55,70,52,60,51,39,58,59,61,67,68,72,70,190
6699,P. Faragò,"RB, CM",68,68,28,1100000.0,12000.0,2022.0,60,69,67,65,73,72,70,59,70,63,58,70,62,65,66,187
18697,Park Jae Woo,"RB, LB",52,61,23,170000.0,1000.0,2022.0,60,34,47,51,49,33,46,31,23,69,52,47,52,57,54,174
16592,M. Sanders,"CM, RB",58,65,22,400000.0,2000.0,2023.0,60,58,60,54,55,64,62,41,63,62,58,55,55,59,59,176
3116,Coke,"RB, CB",72,72,34,850000.0,17000.0,2022.0,60,67,68,73,74,71,66,70,63,63,58,74,70,70,59,177
17828,Yang Fan,"CB, RB",55,62,25,230000.0,3000.0,2023.0,60,49,56,56,56,53,61,29,56,54,64,54,60,60,66,185
15730,E. Elmalı,"LB, LM, RB",60,69,20,525000.0,2000.0,2022.0,60,43,58,60,54,40,61,55,35,65,56,60,59,64,60,180
19029,Xu Haofeng,RB,50,55,22,70000.0,1000.0,2023.0,60,29,34,52,34,31,30,25,24,58,62,52,50,58,62,180
16392,J. Bauer,"CB, RB",59,65,22,325000.0,1000.0,2021.0,60,43,42,59,42,53,38,31,51,61,60,57,59,63,62,185
18585,S. Stalin,"LB, RB",53,63,20,200000.0,500.0,2024.0,60,43,46,50,45,44,48,38,42,65,56,48,56,52,59,166
18616,T. Nixon,RB,53,69,18,230000.0,550.0,2022.0,60,40,52,50,51,42,57,32,36,62,59,48,51,55,52,182
16882,F. Freissegger,"RB, RM",58,68,20,425000.0,1000.0,2022.0,60,51,56,53,58,57,55,42,45,64,56,48,58,58,51,184
1340,Bustinza,"CB, RB",76,77,29,7000000.0,13000.0,2023.0,60,63,63,77,76,72,57,45,54,58,61,74,77,78,77,175
18838,D. Jacovic,"CDM, CM, RB",52,62,20,160000.0,1000.0,2023.0,60,49,48,47,40,62,45,38,55,56,63,43,53,46,50,186
18233,Lee Kang Han,RB,54,68,21,250000.0,850.0,2022.0,60,44,52,49,56,46,56,45,33,67,55,46,55,55,60,176
18156,D. Zappella,RB,54,63,23,230000.0,5000.0,2022.0,60,34,50,55,42,32,53,29,23,59,61,54,58,59,63,180
9498,J. Stanić,"RB, CB",66,74,22,1800000.0,6000.0,2022.0,61,54,55,66,58,61,51,26,52,60,61,66,65,70,76,184
12574,J. McGing,"RB, RWB, CB",63,64,27,500000.0,1000.0,2022.0,61,52,54,63,47,60,51,39,55,60,62,59,64,66,72,184
18912,A. Jones,RB,51,70,19,150000.0,1000.0,2022.0,61,33,46,47,46,33,49,28,27,65,58,43,53,51,61,184
17599,T. D'Almeida,"CDM, RB",56,69,20,325000.0,4000.0,2022.0,61,53,60,53,43,59,62,48,62,62,60,55,53,52,53,185
16909,H. Muller,"CB, RB",58,74,19,500000.0,1000.0,2022.0,61,41,47,58,23,58,48,25,42,63,60,56,61,60,62,191
9296,T. Campanini,RB,66,72,22,1300000.0,2000.0,2022.0,61,59,63,66,56,66,56,46,60,58,64,66,66,66,66,179
15510,M. Al Najai,"CDM, CM, RB",60,62,27,275000.0,3000.0,2022.0,61,53,59,56,47,58,56,33,56,59,63,56,57,58,69,182
14493,Bai Yuefeng,RB,61,61,34,120000.0,2000.0,2022.0,61,56,55,59,64,54,53,60,48,62,60,60,57,60,69,180
13291,Aldalur,"RB, RWB",63,63,29,425000.0,2000.0,2022.0,61,46,55,61,64,46,55,43,39,64,58,57,66,68,75,178
7684,T. Kainz,"CDM, CM, RB",67,68,28,975000.0,3000.0,2024.0,61,66,62,65,65,65,58,63,68,68,55,66,63,65,86,174
14328,S. Güler,"CB, RB",62,65,26,450000.0,3000.0,2022.0,61,47,48,61,40,57,42,39,66,61,61,57,64,63,64,184
13311,M. Deijl,RB,63,69,23,700000.0,2000.0,2024.0,61,52,62,64,50,58,63,39,54,66,56,63,68,70,62,181
18584,Zhang Xingbo,RB,53,53,27,90000.0,1000.0,2022.0,61,35,45,51,46,32,47,33,26,63,59,46,60,55,66,172
10752,R. Takao,"RB, CB, RM",65,69,24,950000.0,3000.0,2022.0,61,52,55,65,51,63,50,36,58,60,61,64,65,67,70,181
7272,B. Diakité,"CB, RB",68,77,20,2500000.0,2000.0,2023.0,61,57,56,68,50,70,47,37,56,68,56,67,66,70,73,186
18593,S. Thangmuansang,RB,53,60,22,180000.0,500.0,2023.0,61,34,51,50,46,32,53,28,28,68,56,47,52,57,59,174
10611,Carlos Isaac,"RB, RM",65,74,23,1500000.0,5000.0,2022.0,61,49,57,64,62,61,55,30,31,56,65,67,64,63,67,184
15931,Joseda,"RB, CB",60,76,19,600000.0,2000.0,2023.0,61,54,56,59,55,60,55,57,62,63,60,61,56,56,60,181
13764,N. Knothe,"CB, RB",62,70,22,825000.0,2000.0,2022.0,61,45,45,63,39,56,37,34,43,57,65,64,63,64,60,188
4695,E. Schelotto,"RB, RWB",70,70,32,1100000.0,10000.0,2023.0,61,64,65,69,71,68,67,47,64,55,65,71,68,69,70,187
16651,L. Miller,"RB, RWB",58,67,20,425000.0,500.0,2022.0,61,50,56,54,55,54,55,35,52,57,65,52,56,51,68,187
5056,P. Stenzel,"CB, RB",70,73,25,1900000.0,13000.0,2024.0,61,65,65,72,64,74,64,62,69,55,65,72,73,75,76,183
15727,F. Duarte,"CDM, CM, RB",60,69,21,525000.0,500.0,2021.0,61,53,54,54,36,61,52,37,61,64,59,51,50,55,71,180
13542,M. Pardo,RB,62,62,33,210000.0,700.0,2021.0,61,51,46,60,60,61,40,53,59,60,62,62,59,61,70,182
13554,L. Gordinho,"CB, RB",62,62,27,375000.0,2000.0,2022.0,61,49,52,60,48,60,49,28,59,62,61,59,60,61,51,185
16642,S. Bouzar,"RB, CB",58,66,21,425000.0,900.0,2022.0,61,46,49,56,52,50,50,39,48,61,61,52,62,63,57,184
13212,H. Noguera,"RB, LB",63,63,34,180000.0,500.0,2021.0,61,48,57,61,60,58,51,27,40,63,60,56,63,67,66,171
17352,H. Al Jubairi,"CB, RB",57,57,29,140000.0,3000.0,2023.0,61,43,45,57,31,51,39,26,50,59,63,58,60,55,62,176
11845,K. Smith,"RB, LB",64,64,29,525000.0,2000.0,2023.0,61,48,59,63,48,60,58,34,50,62,60,62,65,67,73,180
14626,I. Contreras,"RB, CB",61,76,19,750000.0,500.0,2022.0,61,48,56,61,48,57,55,45,55,66,57,61,65,67,63,175
12128,C. Vivas,"CB, RB",64,75,19,1200000.0,500.0,2025.0,61,44,44,63,34,66,22,21,48,59,62,59,60,66,59,182
17463,Kang Yun Seong,"RB, CM",56,63,24,275000.0,1000.0,2021.0,61,56,55,47,46,63,53,36,61,61,61,49,46,43,70,172
3891,M. Lang,RB,71,71,30,1600000.0,9000.0,2023.0,61,65,65,72,69,71,63,45,69,58,63,71,72,72,68,185
6568,J. Kappelhof,"CB, RB",68,68,30,1000000.0,3000.0,2021.0,61,59,62,68,53,69,57,43,65,55,66,69,67,68,67,180
12147,M. Cortave,"CB, RB",64,65,29,550000.0,500.0,2025.0,61,53,51,64,54,62,43,31,53,63,60,64,60,65,70,190
19199,A. Nawab,RB,48,58,19,100000.0,500.0,2022.0,61,31,43,46,32,32,45,32,27,65,58,47,45,48,62,175
19062,Yi Wenjun,RB,50,56,23,70000.0,1000.0,2022.0,61,31,46,51,37,25,50,26,29,60,61,52,53,52,60,177
15085,J. Heuer,"RB, CB",61,68,21,625000.0,2000.0,2023.0,61,50,50,62,44,60,49,23,55,58,63,60,64,67,61,189
15056,H. Matriciani,"RB, CB",61,69,21,700000.0,1000.0,2022.0,61,48,53,62,53,52,52,40,48,60,62,63,60,63,60,185
19055,M. Boudiaf,RB,50,60,19,100000.0,500.0,2021.0,61,33,46,46,47,27,51,28,22,64,58,43,52,49,62,180
19200,B. Ganesan,RB,48,61,19,110000.0,500.0,2022.0,61,35,46,44,43,32,48,32,29,64,59,42,45,48,64,162
6464,Zhang Chengdong,"RB, CB",68,68,32,825000.0,6000.0,2021.0,61,65,69,63,68,65,67,68,53,74,50,55,67,68,82,185
15007,J. Mercado,"RB, CM",61,66,24,450000.0,500.0,2021.0,61,54,55,60,65,55,52,32,51,65,57,62,54,62,71,177
8987,R. Ureña,"CDM, CM, RB",66,67,28,825000.0,1000.0,2026.0,62,57,64,64,50,68,57,35,68,63,61,65,58,65,73,178
17372,T. Gür,RB,57,64,24,300000.0,2000.0,2024.0,62,39,58,56,56,34,67,38,29,60,64,52,62,61,63,174
8068,A. Walkes,"CB, RB",67,75,24,2100000.0,2000.0,2024.0,62,55,59,66,55,58,58,47,57,58,65,65,63,67,77,187
17947,J. Karlsson,"RB, CM",55,65,20,275000.0,500.0,2021.0,62,49,51,51,45,56,46,33,52,64,60,50,53,54,62,172
15249,R. Feely,"RB, CB",60,65,24,350000.0,500.0,2021.0,62,52,54,57,54,54,54,51,51,52,70,55,56,59,75,191
18644,R. Hamed,"RB, CB",53,71,19,230000.0,2000.0,2025.0,62,44,48,51,44,49,45,32,39,63,61,51,49,52,53,176
8029,Botelhinonsa,RB,67,67,21,1100000.0,4000.0,2024.0,62,59,56,69,62,65,52,54,53,65,59,72,63,71,73,183
3049,B. Kouyaté,"CB, RB",73,79,24,4400000.0,12000.0,2024.0,62,50,58,73,46,63,56,44,54,69,56,70,73,75,71,192
5547,G. Belaud,RB,69,69,34,500000.0,4000.0,2022.0,62,64,68,68,67,68,67,67,58,70,55,70,68,69,69,178
18330,L. Yamahara,RB,54,64,22,230000.0,650.0,2023.0,62,34,37,55,52,29,32,25,26,58,65,50,54,63,58,164
16125,A. Aidonis,"CB, RB",59,70,20,450000.0,3000.0,2022.0,62,39,46,60,33,44,41,35,42,64,60,61,62,63,61,181
15002,G. Caro,"RB, CB",61,61,33,170000.0,500.0,2025.0,62,47,53,60,61,58,45,30,33,61,62,64,56,60,58,180
10327,R. Pirrello,"CB, RB",65,72,25,1300000.0,10000.0,2024.0,62,51,54,65,52,60,54,41,50,59,65,65,64,64,66,190
15045,R. Di Luciano,RB,61,77,17,775000.0,500.0,2024.0,62,47,54,57,63,49,61,31,45,66,59,52,66,63,66,164
13428,J. Clarke,"CB, RB",62,62,29,325000.0,2000.0,2022.0,62,54,59,63,55,61,55,37,56,63,61,64,61,63,62,183
10626,M. Villa,"RB, CB, LB",65,72,24,1400000.0,3000.0,2022.0,62,46,56,66,60,60,55,26,29,64,60,68,67,66,55,184
16393,B. Villalta,"CB, RB",59,66,20,425000.0,500.0,2022.0,62,51,42,59,58,58,28,35,57,62,62,55,58,61,62,180
17780,M. Oakley,RB,56,72,18,350000.0,950.0,2023.0,62,43,53,53,52,46,57,28,40,66,58,49,55,59,56,175
6694,B. Meccariello,"CB, RB",68,68,30,1000000.0,2000.0,2022.0,62,42,46,70,35,50,36,25,48,60,64,70,69,70,59,187
19005,Cui Lin,"LB, RB, RM",50,55,23,70000.0,2000.0,2022.0,62,32,44,50,43,26,47,31,27,66,58,50,49,52,57,183
16690,M. Sarıkaya,RB,58,76,19,500000.0,3000.0,2022.0,62,42,53,56,57,41,63,50,34,55,67,52,63,60,58,182
19030,L. D'Cunha,"RB, CM",50,59,23,100000.0,500.0,2023.0,62,36,46,48,45,34,45,42,25,64,60,49,49,50,56,177
2027,P. Pekarík,RB,74,74,34,1500000.0,32000.0,2022.0,62,64,73,73,74,70,73,67,61,64,60,77,79,76,79,177
15634,J. Padilla,RB,60,60,27,240000.0,2000.0,2022.0,62,52,54,59,60,62,54,33,52,65,60,60,65,63,50,180
4384,D. O'Shea,"CB, RB",71,78,22,3500000.0,21000.0,2023.0,62,54,55,72,57,65,49,37,56,59,64,71,68,73,69,188
17663,E. Kratzer,"RB, RM",56,66,21,300000.0,2000.0,2023.0,62,43,47,54,51,53,33,29,46,61,62,51,57,59,54,178
15461,C. Terán,"CB, RB",60,75,20,550000.0,900.0,2024.0,62,40,47,60,28,53,43,23,44,63,61,57,65,65,55,187
5720,V. Alvarado,"CB, RB",69,70,28,1300000.0,4000.0,2021.0,62,58,51,70,56,66,44,54,61,49,73,68,70,72,66,184
8125,S. Breitkreuz,"CB, RB",67,67,29,850000.0,4000.0,2023.0,62,46,53,66,40,55,50,33,46,65,60,66,69,65,57,189
17569,D. Power,RB,56,60,20,190000.0,500.0,2021.0,62,46,54,53,50,51,54,48,48,63,62,51,56,56,58,173
14802,M. Sağlam,RB,61,70,23,700000.0,6000.0,2022.0,62,59,65,60,55,68,68,37,56,66,58,58,68,67,32,175
12290,B. Rymaniak,"RB, CB",63,63,31,350000.0,1000.0,2022.0,62,54,59,61,58,60,57,47,59,59,65,59,62,62,66,189
15757,C. Chore,RB,60,70,21,525000.0,500.0,2021.0,62,51,52,58,61,57,45,30,58,63,61,61,60,60,60,178
9010,M. Pennington,"CB, RB",66,68,26,925000.0,3000.0,2023.0,62,54,52,66,61,64,49,35,53,63,62,66,64,65,62,185
12192,H. Bilazer,"RB, LB",64,67,26,700000.0,3000.0,2022.0,63,56,65,61,64,62,65,56,53,61,64,62,63,66,64,170
17584,R. Johansson,"CDM, RB",56,72,20,350000.0,3000.0,2022.0,63,56,50,52,55,60,49,39,62,60,65,45,52,59,52,180
17260,A. Padula,"LB, RB",57,59,25,190000.0,2000.0,2023.0,63,43,54,54,45,49,56,30,39,65,62,48,61,62,66,183
17656,V. Lunddal,"RB, LB",56,68,19,325000.0,500.0,2024.0,63,42,48,54,40,48,48,27,42,64,62,48,56,59,62,191
18166,J. Akanyirige,"CB, RB",54,73,19,275000.0,600.0,2021.0,63,33,37,54,25,46,29,21,30,65,61,55,56,57,56,180
17553,H. Perritt,"RWB, RB",56,66,20,300000.0,700.0,2023.0,63,44,51,52,49,51,50,30,45,65,62,51,54,53,69,185
16864,Y. Cassubie,"CDM, RB",58,65,20,375000.0,800.0,2023.0,63,51,55,55,32,63,55,32,54,60,66,54,55,59,62,184
16312,F. Stevens,"RB, CDM, CB",59,77,18,550000.0,2000.0,2022.0,63,53,58,56,60,56,56,35,55,65,62,59,52,57,65,173
18143,R. Rainey,"CDM, CM, RB",54,61,24,200000.0,500.0,2021.0,63,54,53,50,55,54,49,57,53,62,63,48,50,52,63,178
17561,H. Van der Saag,RB,56,67,21,300000.0,1000.0,2022.0,63,44,54,52,41,53,52,30,42,62,64,52,50,53,79,183
11431,J. Zampiery,"RB, LB",64,64,31,425000.0,500.0,2021.0,63,53,51,60,62,64,46,22,61,65,61,62,67,66,83,171
11807,A. Solano,RB,64,73,23,1200000.0,8000.0,2022.0,63,54,62,61,61,59,60,41,52,62,64,60,64,62,59,176
7080,A. Poungouras,"CB, RB",68,72,25,1500000.0,500.0,2023.0,63,47,49,70,31,58,44,30,56,62,64,70,68,72,67,187
5550,M. Risse,"RM, RB",69,69,31,1200000.0,3000.0,2022.0,63,71,69,65,74,70,70,75,70,63,63,63,66,69,59,183
11610,Alvaro Rodríguez,RB,64,65,26,625000.0,2000.0,2022.0,63,55,57,62,61,59,54,53,57,64,62,63,62,64,64,181
12700,D. Itter,"RB, RM, LM",63,70,22,925000.0,1000.0,2023.0,63,58,62,60,63,63,65,46,54,65,62,60,61,63,60,184
5726,F. Chafik,RB,69,69,34,500000.0,7000.0,2025.0,63,58,64,68,66,59,63,59,55,64,63,69,69,70,83,182
6976,Helito Caldeira,RB,68,68,25,1200000.0,8000.0,2024.0,63,60,64,68,58,69,57,73,58,62,63,71,71,58,56,188
13059,T. Yamakawa,"RB, CB",63,68,23,675000.0,2000.0,2022.0,63,50,52,61,50,60,50,26,59,59,67,59,60,64,70,185
12544,L. Garnier,"RB, CB",63,63,38,110000.0,2000.0,2021.0,63,51,61,60,48,57,58,40,55,59,66,59,61,62,69,172
13034,R. Juárez,"CB, RB",63,77,20,1100000.0,1000.0,2025.0,63,42,44,64,34,53,36,32,46,62,64,62,64,70,73,182
2236,B. Valdez,"CB, RB",74,75,28,4000000.0,36000.0,2023.0,63,57,54,74,61,66,47,28,63,53,71,71,72,74,82,180
10471,K. Ford,"CB, RB",65,72,25,1300000.0,2000.0,2021.0,63,35,45,62,25,50,39,18,27,55,69,62,61,65,68,188
7435,Robson,"RB, CB",68,68,28,1100000.0,500.0,2021.0,63,53,44,70,61,65,33,30,58,60,65,70,65,68,71,180
10658,S. Bauer,"CB, RB",65,66,28,675000.0,3000.0,2022.0,63,41,45,66,45,47,37,32,42,62,63,65,66,69,63,183
17745,I. Altuntas,"RB, CB",56,69,18,325000.0,500.0,2023.0,63,43,51,55,45,50,45,31,37,62,63,55,54,57,58,182
17331,J. Baptiste,"CB, RB",57,78,17,500000.0,500.0,2023.0,63,44,43,56,42,50,39,31,48,65,61,55,56,59,49,183
16746,Y. Sato,"CB, RB",58,64,22,300000.0,2000.0,2022.0,63,41,44,57,42,47,34,20,45,61,64,57,56,58,57,183
18578,M. Balard,"CM, RB",53,65,20,220000.0,500.0,2022.0,63,54,55,49,41,58,54,48,62,64,63,52,48,50,44,175
14530,S. Nilsen,RB,61,68,24,625000.0,700.0,2023.0,63,46,55,58,58,53,55,49,42,64,62,56,59,61,71,182
13671,T. Imai,"CB, RB",62,62,30,325000.0,650.0,2024.0,63,43,52,60,55,50,48,28,29,65,62,59,61,62,55,178
18516,F. Holmé,"CB, RB",53,70,19,230000.0,500.0,2023.0,63,28,33,54,27,29,28,28,28,64,62,51,51,58,54,190
15732,J. Rugel,"CB, RB",60,70,20,500000.0,500.0,2022.0,63,40,44,62,23,65,25,21,27,61,64,60,63,65,63,188
14093,M. Nuñez,"CM, RB",62,74,21,975000.0,2000.0,2022.0,63,61,65,48,56,62,64,42,61,64,63,36,43,57,68,173
9717,A. Çankaya,"CDM, CB, RB",66,75,23,1800000.0,4000.0,2022.0,63,59,60,66,51,66,59,50,62,62,63,62,67,68,68,180
14209,W. Vargas,RB,62,67,24,550000.0,500.0,2024.0,63,50,58,59,63,60,55,26,50,64,63,58,57,61,63,173
15698,S. Hasukawa,"CB, RB",60,65,23,325000.0,1000.0,2022.0,63,50,47,60,52,56,44,37,57,62,64,60,58,60,63,182
18763,M. Murphy,"LWB, RB",52,66,20,180000.0,500.0,2021.0,63,41,47,49,45,42,45,44,33,64,63,44,52,54,58,182
18694,Yeljan Shinar,RB,52,62,22,170000.0,1000.0,2021.0,63,38,50,50,40,40,50,38,35,64,63,49,55,54,61,178
15526,N. Zortea,"RB, RM",60,71,22,525000.0,5000.0,2022.0,63,40,62,61,54,36,68,38,29,64,62,60,64,64,58,175
18656,N. Singh,"LB, RB",53,61,21,200000.0,500.0,2024.0,63,35,51,50,47,34,54,32,28,67,60,46,55,54,57,168
18680,Zhang Junzhe,"RB, RWB",52,52,30,70000.0,2000.0,2021.0,63,38,46,51,45,32,49,32,52,68,59,50,56,54,53,181
15332,C. Tovar,"CB, RB",60,67,23,450000.0,500.0,2021.0,63,38,41,60,20,55,29,21,43,60,66,59,62,60,63,185
15202,J. Phojo,RB,60,60,28,220000.0,3000.0,2022.0,63,57,58,59,67,68,56,32,60,62,63,63,59,61,31,178
19127,J. Zoherliana,"RB, LB",49,54,22,70000.0,500.0,2024.0,63,32,41,46,42,31,40,30,20,70,57,45,49,47,58,173
10124,F. Menig,"RB, RWB, RM",65,65,27,700000.0,1000.0,2022.0,63,48,54,65,50,56,49,35,39,61,65,64,67,66,75,187
10122,G. Burón,"RB, LB",65,66,27,750000.0,6000.0,2021.0,63,59,65,61,67,65,64,57,60,64,62,63,64,62,71,166
15218,C. Nica,RB,60,60,28,220000.0,1000.0,2022.0,63,53,55,58,57,58,46,47,56,62,63,55,58,60,61,182
15229,Jin Pengxiang,"CB, RB",60,60,31,170000.0,3000.0,2022.0,63,53,57,59,59,59,59,45,54,65,61,54,60,64,68,187
8892,E. Dudouit,"CDM, CM, RB",66,66,29,725000.0,2000.0,2023.0,63,63,61,64,64,67,60,55,60,55,69,63,64,68,79,183
13476,Choi Jong Hoan,"RB, RWB",62,62,33,210000.0,1000.0,2021.0,63,59,61,56,58,58,59,60,56,60,66,62,52,53,84,177
16166,K. Saab,RB,59,72,20,525000.0,500.0,2023.0,63,43,46,60,60,45,37,32,45,61,65,65,51,61,58,178
18358,Y. Ozaki,"CB, LB, RB",54,72,17,250000.0,500.0,2023.0,63,36,36,55,31,45,31,29,30,60,65,55,53,58,58,185
3560,E. Kwateng,RB,72,75,24,3000000.0,14000.0,2023.0,63,63,69,71,70,69,68,48,66,62,63,68,72,74,70,181
14865,J. Ojeda,"RB, CB",61,68,23,625000.0,500.0,2021.0,63,48,52,58,51,56,47,39,48,61,64,52,62,66,63,173
14383,M. Sponsel,RB,62,77,19,900000.0,2000.0,2024.0,64,56,57,60,68,57,57,59,48,60,68,58,60,63,61,189
15042,M. Huamán,"RM, RB, RW",61,75,18,750000.0,500.0,2022.0,64,59,62,49,65,59,70,45,58,65,63,38,55,61,61,175
11293,A. Conte,"RB, CB",64,65,27,625000.0,3000.0,2022.0,64,58,58,62,59,66,55,52,66,62,66,57,65,68,74,179
16750,J. Sterner,"CM, LB, RB",58,70,19,475000.0,2000.0,2022.0,64,60,62,53,58,66,62,50,57,66,63,50,54,58,55,180
16748,N. Gordon,"CB, RB",58,71,19,450000.0,2000.0,2022.0,64,35,41,59,27,48,40,24,32,63,65,58,57,62,61,183
17619,J. Brown,"CDM, CB, RB",56,68,20,325000.0,2000.0,2022.0,64,44,54,56,37,52,55,31,46,66,63,53,61,59,62,181
5877,G. Bettini,"RB, RWB",69,69,28,1300000.0,7000.0,2021.0,64,62,64,66,70,66,63,41,55,71,59,64,70,70,77,171
17265,J. Chávez,"LB, RB",57,71,19,375000.0,500.0,2025.0,64,46,50,52,57,55,45,28,40,62,65,49,54,55,60,182
12471,Gabriel,"CDM, RB",63,63,33,240000.0,2000.0,2022.0,64,58,61,62,59,64,60,54,56,63,64,64,61,63,64,176
6446,A. Beck,"RWB, RB, RM",68,68,34,450000.0,5000.0,2022.0,64,63,63,69,67,64,61,73,62,65,63,72,64,66,72,180
9437,N. Díaz,"CB, RB",66,77,22,1800000.0,3000.0,2024.0,64,49,59,67,24,67,59,23,59,66,63,65,67,70,80,180
11156,S. Neville,"CB, RB",64,64,32,375000.0,1000.0,2022.0,64,58,58,63,61,62,54,45,55,66,63,62,63,64,78,184
11454,H. Castegren,"CB, RB",64,70,25,825000.0,2000.0,2021.0,64,52,52,62,52,57,49,43,56,63,65,61,63,65,59,183
8929,S. Grether,"RB, LB, CDM",66,66,29,750000.0,5000.0,2022.0,64,60,61,64,65,61,59,43,61,67,62,66,62,66,74,179
15411,N. Ochojski,RB,60,68,22,525000.0,500.0,2024.0,64,52,54,56,49,59,48,34,57,66,63,57,59,58,72,182
3520,J. Laso,"CB, RB",72,72,30,1900000.0,10000.0,2022.0,64,51,55,69,42,65,51,49,52,56,70,65,74,64,74,185
17406,D. Devrani,"CB, RB",57,57,28,140000.0,500.0,2022.0,64,40,46,54,37,45,42,37,50,62,65,54,60,59,70,180
9004,Hugo Sousa,"CB, RB",66,66,29,725000.0,4000.0,2023.0,64,56,55,65,65,61,52,43,57,66,63,64,65,67,68,183
6199,N. Ferguson,"RB, LB",69,77,20,2900000.0,15000.0,2023.0,64,54,64,68,58,66,64,30,56,57,70,67,71,70,70,178
14506,A. Arnarson,"RWB, RB",61,64,25,400000.0,850.0,2021.0,64,52,58,56,57,59,56,43,53,65,63,54,55,56,72,180
11704,L. Offord,"CB, RB",64,71,21,1100000.0,2000.0,2023.0,64,50,55,64,44,60,52,30,52,65,64,64,63,64,64,180
17313,L. Ortíz,"CDM, RB",57,68,21,350000.0,500.0,2025.0,64,51,54,55,42,60,49,38,54,59,68,56,53,57,60,181
17118,Luo Yi,"LB, RB",57,57,34,60000.0,2000.0,2021.0,64,54,56,52,56,57,55,40,54,61,66,53,52,53,56,175
2049,Javi López,"RB, LB",74,74,35,1300000.0,3000.0,2022.0,64,70,69,70,73,76,68,67,64,63,64,60,79,75,72,179
14520,Qi Tianyu,"RB, RM",61,61,28,300000.0,3000.0,2021.0,64,60,58,58,66,61,57,42,59,66,63,60,57,61,60,182
15475,A. Van Hoorenbeeck,"LB, CB, RB",60,69,22,525000.0,2000.0,2022.0,64,49,51,57,59,56,46,26,51,58,69,48,64,65,64,187
4873,Bressan,"CB, RB",70,71,28,1500000.0,5000.0,2021.0,64,51,52,69,33,66,38,28,63,62,65,65,69,71,72,182
9993,S. Auer,"CDM, RB, LB",65,65,30,600000.0,3000.0,2022.0,64,59,65,64,63,63,63,51,58,67,62,65,64,65,75,176
16390,E. Ávalos,RB,59,73,21,525000.0,5000.0,2021.0,64,48,55,56,47,53,50,55,50,64,64,54,58,59,57,175
13065,H. Nakamura,"RB, LB",63,68,23,675000.0,2000.0,2022.0,64,47,56,60,59,56,54,27,47,62,66,57,61,65,70,177
7860,A. Rodales,RB,67,67,33,525000.0,500.0,2021.0,64,58,59,66,70,69,55,34,65,68,60,69,65,68,65,177
18070,A. Hawsawi,RB,55,60,25,170000.0,3000.0,2023.0,64,38,48,54,41,43,51,26,40,65,64,58,57,54,60,176
